listing_id,date
2319598,2015-03-31
2319598,2015-04-17
25927,2012-05-21
25927,2012-08-25
25927,2012-09-09
25927,2012-10-05
25927,2012-10-09
25927,2013-10-15
25927,2014-05-11
25927,2014-05-20
25927,2014-05-22
25927,2014-05-25
25927,2014-06-15
25927,2014-06-17
25927,2014-06-21
25927,2014-06-30
25927,2014-07-04
25927,2014-07-11
25927,2014-07-15
25927,2014-07-22
25927,2014-07-26
25927,2014-07-28
25927,2014-08-01
25927,2014-08-22
25927,2014-08-27
25927,2014-09-06
25927,2014-09-08
25927,2014-09-16
25927,2014-09-21
25927,2014-09-30
25927,2014-10-03
25927,2014-10-25
838721,2013-05-20
838721,2013-06-03
838721,2013-07-04
838721,2013-07-08
838721,2013-07-21
838721,2013-07-24
838721,2013-07-29
838721,2013-08-08
838721,2013-09-07
838721,2013-09-15
838721,2013-09-20
838721,2013-09-23
838721,2013-10-07
348580,2012-03-30
348580,2012-05-13
348580,2012-07-06
348580,2012-08-28
348580,2012-10-13
348580,2012-11-19
348580,2014-09-20
348580,2014-10-13
348580,2015-01-31
348580,2015-04-12
4066608,2014-09-19
1843662,2014-06-13
1843662,2014-08-18
1843662,2014-12-09
1843662,2015-02-13
1843662,2015-02-17
1843662,2015-02-22
1843662,2015-03-23
1843662,2015-03-31
1843662,2015-04-20
942848,2013-04-08
942848,2013-04-27
942848,2013-05-20
942848,2013-07-14
942848,2013-08-07
942848,2013-08-13
942848,2013-09-04
942848,2013-12-26
942848,2014-02-22
4729489,2015-01-14
3369785,2014-07-14
3369785,2014-07-20
3369785,2014-09-29
3369785,2014-10-14
1083962,2013-04-28
1083962,2013-07-17
1083962,2013-08-25
1083962,2013-08-30
1083962,2013-09-21
1083962,2013-09-28
1083962,2013-10-13
1083962,2013-10-18
1083962,2013-10-23
1083962,2013-11-11
1083962,2013-11-18
1083962,2013-11-25
1083962,2014-06-13
1083962,2014-06-17
1083962,2014-08-03
1083962,2014-09-14
1083962,2014-09-17
1083962,2014-09-18
1083962,2014-09-22
1083962,2014-09-28
1083962,2014-10-10
1083962,2014-10-17
1083962,2014-10-25
1083962,2014-10-28
1083962,2014-12-07
1083962,2014-12-12
1083962,2014-12-20
723916,2012-12-08
723916,2012-12-09
723916,2012-12-20
723916,2013-02-13
723916,2013-02-18
723916,2013-02-26
723916,2013-03-16
723916,2013-04-21
723916,2013-04-22
723916,2013-05-18
723916,2013-05-23
723916,2013-05-29
723916,2013-06-14
723916,2013-06-16
723916,2013-06-23
723916,2013-07-20
723916,2013-07-23
723916,2013-08-04
723916,2013-08-06
723916,2013-09-23
723916,2013-10-07
723916,2013-10-09
723916,2013-10-13
723916,2013-10-15
723916,2013-10-31
723916,2013-11-11
723916,2013-11-22
723916,2014-01-19
723916,2014-02-10
723916,2014-02-24
723916,2014-03-16
723916,2014-03-21
723916,2014-05-06
723916,2014-05-11
723916,2014-09-02
723916,2014-09-23
723916,2015-04-22
462969,2012-05-10
462969,2012-07-11
462969,2012-07-17
462969,2012-07-20
462969,2012-07-24
462969,2012-08-02
462969,2012-08-07
462969,2012-08-14
462969,2012-08-23
462969,2012-08-28
462969,2012-09-01
462969,2012-09-04
462969,2012-09-09
462969,2012-09-14
462969,2012-09-21
462969,2012-10-21
462969,2012-10-31
462969,2012-12-25
462969,2013-02-15
462969,2013-02-26
462969,2013-03-19
462969,2013-03-26
462969,2013-04-12
462969,2013-09-10
462969,2013-09-30
462969,2013-12-13
462969,2013-12-21
462969,2014-03-01
462969,2014-05-31
462969,2014-06-24
462969,2014-06-30
462969,2014-07-15
462969,2014-07-22
462969,2014-08-01
462969,2014-08-08
462969,2014-10-14
1124909,2013-05-13
1124909,2013-05-20
1124909,2013-06-05
1124909,2013-06-23
1124909,2013-07-17
1124909,2013-08-25
1124909,2013-10-26
1124909,2013-11-12
1124909,2013-11-23
1124909,2014-02-12
1124909,2014-05-17
1124909,2014-05-25
1124909,2014-07-01
1124909,2014-08-20
1124909,2014-08-28
1124909,2014-10-08
1124909,2014-10-17
1124909,2014-10-31
1124909,2014-11-17
1124909,2014-12-07
1124909,2014-12-23
503362,2012-06-27
503362,2012-06-29
503362,2012-09-28
503362,2012-10-04
503362,2012-10-06
503362,2012-10-09
503362,2012-11-09
503362,2012-11-20
503362,2012-12-02
503362,2012-12-04
503362,2012-12-05
503362,2013-01-22
503362,2013-01-28
503362,2013-02-08
503362,2013-02-26
503362,2013-03-11
503362,2013-03-18
503362,2013-04-19
503362,2013-05-11
503362,2013-05-18
503362,2013-05-20
503362,2013-05-22
503362,2013-06-03
503362,2013-06-05
503362,2013-06-07
503362,2013-06-30
503362,2013-08-30
503362,2013-09-06
503362,2013-09-09
503362,2013-09-13
503362,2013-09-24
503362,2013-10-11
503362,2013-10-19
503362,2013-11-01
503362,2013-11-09
503362,2013-11-10
503362,2013-11-12
503362,2013-11-19
503362,2013-11-22
503362,2013-11-30
503362,2013-12-05
503362,2013-12-13
503362,2014-01-03
503362,2014-01-06
503362,2014-01-24
503362,2014-01-29
503362,2014-02-05
503362,2014-02-10
503362,2014-02-18
503362,2014-02-20
503362,2014-02-23
503362,2014-02-24
503362,2014-03-03
503362,2014-03-15
503362,2014-03-29
503362,2014-05-06
503362,2014-06-01
503362,2014-06-06
503362,2014-06-09
503362,2014-06-13
503362,2014-07-17
503362,2014-08-02
503362,2014-08-04
503362,2014-08-16
503362,2014-09-22
503362,2014-09-24
503362,2014-10-20
503362,2014-10-22
503362,2014-10-28
503362,2014-11-03
503362,2014-11-08
503362,2014-12-11
503362,2015-01-02
503362,2015-01-15
503362,2015-02-14
503362,2015-02-20
503362,2015-03-14
503362,2015-03-22
503362,2015-03-30
503362,2015-04-07
503362,2015-04-15
503362,2015-04-17
503362,2015-04-23
503362,2015-04-27
3506434,2014-07-29
3506434,2014-08-23
3506434,2014-08-25
3506434,2014-09-14
3506434,2014-09-19
3506434,2014-09-29
3506434,2014-10-02
3506434,2014-10-06
3506434,2014-10-27
3506434,2014-11-09
3506434,2014-11-18
3506434,2014-12-01
3506434,2014-12-08
3506434,2014-12-30
3506434,2015-01-03
3506434,2015-02-02
3506434,2015-02-26
3506434,2015-03-09
3506434,2015-03-15
3506434,2015-04-11
3506434,2015-04-16
3506434,2015-04-26
4527553,2015-01-01
4527553,2015-01-16
4527553,2015-01-29
4527553,2015-02-11
4527553,2015-02-17
4527553,2015-02-24
4527553,2015-03-10
4527553,2015-03-20
4527553,2015-04-05
4527553,2015-04-11
4527553,2015-04-24
213532,2011-09-17
213532,2011-09-27
213532,2011-10-03
213532,2011-10-05
213532,2011-10-11
213532,2011-10-18
213532,2011-10-30
213532,2011-11-23
213532,2012-01-02
213532,2012-01-15
213532,2012-02-22
213532,2012-03-10
213532,2012-03-20
213532,2012-04-03
213532,2012-04-07
213532,2012-04-12
213532,2012-04-17
213532,2012-05-14
213532,2012-05-21
213532,2012-05-27
213532,2012-05-30
213532,2012-06-05
213532,2012-07-16
213532,2012-07-25
213532,2012-08-01
213532,2012-08-04
213532,2012-08-07
213532,2012-08-10
213532,2012-08-14
213532,2012-08-20
213532,2012-10-07
213532,2012-10-14
213532,2012-10-17
213532,2012-11-09
213532,2012-12-13
213532,2013-01-18
213532,2013-03-02
213532,2013-03-11
213532,2013-03-27
213532,2013-03-30
213532,2013-04-14
213532,2013-04-25
213532,2013-05-03
213532,2013-05-18
213532,2013-05-20
213532,2013-05-28
213532,2013-06-05
213532,2013-06-14
213532,2013-06-16
213532,2013-06-19
213532,2013-06-20
213532,2013-06-30
213532,2013-07-01
213532,2013-07-10
213532,2013-07-21
213532,2013-08-05
213532,2013-08-06
213532,2013-08-07
213532,2013-08-16
213532,2013-08-17
213532,2013-08-23
213532,2013-08-25
213532,2013-09-04
213532,2013-09-09
213532,2013-09-14
213532,2013-09-18
213532,2013-09-20
213532,2013-09-21
213532,2013-09-22
213532,2013-09-29
213532,2013-10-05
213532,2013-10-10
213532,2013-10-31
213532,2013-11-17
213532,2013-11-19
213532,2013-11-24
213532,2013-12-17
213532,2014-01-02
213532,2014-01-21
213532,2014-01-29
213532,2014-02-05
213532,2014-02-08
213532,2014-02-10
213532,2014-02-15
213532,2014-02-18
213532,2014-02-19
213532,2014-03-03
213532,2014-03-24
213532,2014-04-02
213532,2014-04-07
213532,2014-04-17
213532,2014-04-22
213532,2014-04-26
213532,2014-05-01
213532,2014-05-05
213532,2014-05-22
213532,2014-06-04
213532,2014-06-08
213532,2014-06-13
213532,2014-06-20
213532,2014-07-03
213532,2014-07-05
213532,2014-07-14
213532,2014-07-19
213532,2014-07-26
213532,2014-08-05
213532,2014-08-19
213532,2014-08-23
213532,2014-08-28
213532,2014-08-31
213532,2014-09-04
213532,2014-09-10
213532,2014-09-19
213532,2014-09-22
213532,2014-09-24
213532,2014-09-28
213532,2014-09-30
213532,2014-10-06
213532,2014-10-12
213532,2014-10-14
213532,2014-10-25
213532,2014-11-04
213532,2014-11-09
213532,2014-11-13
213532,2014-11-19
213532,2014-11-24
213532,2014-12-01
213532,2014-12-17
213532,2014-12-30
213532,2015-01-04
213532,2015-01-14
213532,2015-01-19
213532,2015-01-27
213532,2015-02-17
213532,2015-02-24
213532,2015-02-27
213532,2015-03-02
213532,2015-03-08
213532,2015-03-13
213532,2015-03-18
213532,2015-03-21
213532,2015-03-25
213532,2015-04-03
213532,2015-04-06
213532,2015-04-13
213532,2015-04-23
825900,2013-06-01
825900,2013-07-19
825900,2013-08-01
825900,2013-08-17
825900,2013-08-20
825900,2013-08-26
825900,2013-08-31
825900,2014-11-15
784071,2012-11-18
784071,2012-12-02
784071,2012-12-03
784071,2013-01-10
784071,2013-01-21
784071,2013-01-28
784071,2013-02-18
784071,2013-02-26
784071,2013-03-12
784071,2013-03-19
784071,2013-03-25
784071,2013-03-30
784071,2013-04-14
784071,2013-04-15
784071,2013-04-23
784071,2013-04-30
784071,2013-05-15
784071,2013-05-23
784071,2013-05-28
784071,2013-05-29
784071,2013-06-03
784071,2013-06-11
784071,2013-06-27
784071,2013-07-02
784071,2013-07-07
784071,2013-07-13
784071,2013-07-14
784071,2013-07-15
784071,2013-07-18
784071,2013-08-04
784071,2013-08-05
784071,2013-08-18
784071,2013-08-27
784071,2013-08-30
784071,2013-08-31
784071,2013-09-07
784071,2013-09-09
784071,2013-09-13
784071,2013-09-16
784071,2013-09-27
784071,2013-10-02
784071,2013-10-05
784071,2013-10-07
784071,2013-10-13
784071,2013-10-16
784071,2013-10-21
784071,2013-10-26
784071,2013-10-28
784071,2013-11-04
784071,2013-11-12
784071,2013-11-16
784071,2013-11-20
784071,2013-11-23
784071,2013-11-27
784071,2013-12-11
784071,2013-12-13
784071,2013-12-22
784071,2014-01-18
784071,2014-02-01
784071,2014-02-17
784071,2014-02-23
784071,2014-03-06
784071,2014-03-13
784071,2014-03-20
784071,2014-03-26
784071,2014-04-14
784071,2014-04-21
784071,2014-05-22
784071,2014-05-26
784071,2014-06-02
784071,2014-08-31
784071,2014-09-06
784071,2014-09-09
784071,2014-09-11
784071,2014-09-17
784071,2014-09-23
784071,2014-10-01
784071,2014-10-05
784071,2014-10-12
784071,2014-10-17
784071,2014-10-20
784071,2014-11-03
784071,2014-12-09
784071,2015-01-15
784071,2015-01-30
784071,2015-02-08
2546569,2014-05-27
2546569,2014-06-07
2546569,2014-06-23
2546569,2014-07-06
2546569,2014-08-03
2546569,2014-08-05
2546569,2014-08-14
2546569,2014-08-22
2546569,2014-08-24
2546569,2014-08-27
2546569,2014-08-30
2546569,2014-09-15
2546569,2014-09-29
2546569,2014-10-13
2546569,2014-11-22
2546569,2015-04-03
2546569,2015-04-25
1317849,2013-09-28
1317849,2013-09-30
1317849,2013-10-02
1317849,2013-11-06
1317849,2013-11-13
1317849,2013-11-19
1317849,2013-12-13
1317849,2013-12-20
1317849,2014-01-12
1317849,2014-01-19
1317849,2014-02-05
1317849,2014-03-06
1317849,2014-03-11
1317849,2014-03-14
1317849,2014-03-25
1317849,2014-03-31
1317849,2014-04-03
1317849,2014-04-06
1317849,2014-04-10
1317849,2014-04-16
1317849,2014-05-03
1317849,2014-05-10
1317849,2014-05-13
1317849,2014-05-19
1317849,2014-05-24
1317849,2014-05-26
1317849,2014-05-29
1317849,2014-06-10
1317849,2014-06-13
1317849,2014-06-14
1317849,2014-07-11
1317849,2014-08-10
1317849,2014-08-13
1317849,2014-08-22
1317849,2014-08-27
1317849,2014-09-03
1317849,2014-09-09
1317849,2014-09-22
1317849,2014-10-03
1317849,2014-10-08
1317849,2014-11-16
1317849,2014-12-02
1317849,2014-12-27
1317849,2015-01-02
1317849,2015-01-18
1317849,2015-02-28
1317849,2015-03-08
1317849,2015-03-12
5413930,2015-03-07
5413930,2015-03-13
5413930,2015-03-28
5413930,2015-04-05
5413930,2015-04-23
3890849,2014-10-16
5840299,2015-04-16
3612236,2014-07-28
3612236,2014-08-06
3612236,2014-08-13
3612236,2014-08-18
3612236,2014-12-15
3612236,2014-12-17
3612236,2014-12-18
3612236,2014-12-25
3612236,2014-12-29
3612236,2015-01-01
3612236,2015-01-07
3612236,2015-01-12
3612236,2015-01-15
3612236,2015-01-18
3612236,2015-02-02
3612236,2015-02-09
3612236,2015-02-23
3612236,2015-03-04
3612236,2015-03-07
3612236,2015-03-10
3612236,2015-03-16
3612236,2015-03-19
3612236,2015-04-03
3612236,2015-04-13
3612236,2015-04-16
3612236,2015-04-20
3612236,2015-04-22
3612236,2015-04-25
3636189,2014-09-15
3636189,2015-03-14
4317833,2014-12-10
706504,2012-10-25
706504,2013-02-04
706504,2013-03-12
706504,2013-04-01
706504,2013-07-01
706504,2013-07-08
706504,2013-08-05
706504,2013-09-28
706504,2013-10-09
706504,2013-11-22
706504,2013-12-14
706504,2014-02-24
706504,2014-05-20
706504,2014-09-30
1263837,2013-06-26
1263837,2013-07-22
1263837,2013-07-30
1263837,2013-09-03
1263837,2013-09-17
1263837,2013-09-26
1263837,2013-10-06
1263837,2013-11-15
1263837,2013-12-01
1263837,2014-01-26
1263837,2014-02-28
1263837,2014-03-22
1263837,2014-03-27
1263837,2014-05-24
1263837,2014-07-22
488359,2012-11-18
488359,2012-11-21
488359,2012-12-24
488359,2013-01-02
488359,2013-01-21
488359,2013-01-30
488359,2013-02-08
488359,2013-02-11
488359,2013-02-18
488359,2013-03-05
488359,2013-03-11
488359,2013-03-13
488359,2013-03-16
488359,2013-03-18
488359,2013-03-24
488359,2013-03-28
488359,2013-03-30
488359,2013-04-08
488359,2013-04-19
488359,2013-04-25
488359,2013-04-30
488359,2013-05-05
488359,2013-05-06
488359,2013-05-24
488359,2013-06-02
488359,2013-06-20
488359,2013-06-22
488359,2013-06-30
488359,2013-07-02
488359,2013-07-09
488359,2013-07-10
488359,2013-07-15
488359,2013-07-25
488359,2013-08-01
488359,2013-08-05
488359,2013-08-13
488359,2013-09-01
488359,2013-09-06
488359,2013-09-07
488359,2013-09-10
488359,2013-09-13
488359,2013-09-16
488359,2013-09-23
488359,2013-10-08
488359,2013-10-24
488359,2013-11-23
488359,2013-12-21
488359,2014-02-06
488359,2014-02-17
488359,2014-03-08
488359,2014-03-18
488359,2014-03-30
488359,2014-04-07
488359,2014-04-13
488359,2014-04-19
488359,2014-04-28
488359,2014-05-02
488359,2014-05-08
488359,2014-05-16
488359,2014-05-19
488359,2014-05-26
488359,2014-05-29
488359,2014-06-09
488359,2014-06-19
488359,2014-06-27
488359,2014-07-15
488359,2014-07-23
488359,2014-07-29
488359,2014-08-07
488359,2014-08-11
488359,2014-08-24
488359,2014-08-27
488359,2014-08-31
488359,2014-09-18
488359,2014-10-09
488359,2014-10-13
488359,2014-11-13
488359,2014-12-12
488359,2015-01-14
488359,2015-01-17
488359,2015-01-20
488359,2015-02-08
488359,2015-02-15
488359,2015-02-27
488359,2015-03-02
488359,2015-03-12
488359,2015-03-31
488359,2015-04-18
488359,2015-04-27
930955,2013-02-27
930955,2013-03-01
930955,2013-03-29
930955,2013-04-27
930955,2013-05-13
930955,2013-05-20
930955,2013-06-17
930955,2013-06-25
930955,2013-06-29
930955,2013-07-04
930955,2013-07-09
930955,2013-07-15
930955,2013-07-25
930955,2013-07-29
930955,2013-07-31
930955,2013-08-08
930955,2013-08-13
930955,2013-08-21
930955,2013-09-11
930955,2013-09-14
930955,2013-09-16
930955,2013-09-27
930955,2013-09-29
930955,2013-10-02
930955,2013-10-04
930955,2013-10-12
930955,2013-10-19
930955,2013-11-01
930955,2013-11-04
930955,2013-11-09
930955,2013-11-11
930955,2013-11-24
930955,2013-12-01
930955,2013-12-14
930955,2013-12-29
930955,2014-01-05
930955,2014-01-10
930955,2014-01-19
930955,2014-03-15
930955,2014-03-17
930955,2014-03-24
930955,2014-04-05
930955,2014-04-07
930955,2014-04-21
930955,2014-04-26
930955,2014-04-29
930955,2014-05-12
930955,2014-05-20
930955,2014-05-27
930955,2014-06-07
930955,2014-07-13
930955,2014-07-28
930955,2014-08-02
930955,2014-08-06
930955,2014-08-13
930955,2014-08-18
930955,2014-08-22
930955,2014-08-25
930955,2014-08-28
930955,2014-08-31
930955,2014-09-09
930955,2014-09-25
930955,2014-09-28
930955,2014-09-30
930955,2014-10-02
930955,2014-10-06
930955,2014-10-13
930955,2014-10-17
930955,2014-10-19
930955,2014-10-24
930955,2014-10-30
930955,2014-11-30
930955,2014-12-05
930955,2014-12-13
930955,2014-12-19
930955,2014-12-22
930955,2014-12-30
930955,2015-01-04
930955,2015-01-13
930955,2015-01-29
930955,2015-02-08
930955,2015-04-11
930955,2015-04-19
930955,2015-04-20
930955,2015-04-27
379349,2012-06-17
379349,2012-07-13
379349,2012-07-24
379349,2012-08-06
379349,2012-08-11
379349,2012-09-14
379349,2012-09-17
379349,2012-10-04
379349,2012-10-08
379349,2012-10-20
379349,2012-11-04
379349,2013-03-31
379349,2013-04-10
379349,2013-04-22
379349,2013-04-27
379349,2013-05-07
379349,2013-05-18
379349,2013-05-22
379349,2013-06-14
379349,2013-06-19
379349,2013-06-24
379349,2013-07-04
379349,2013-07-09
379349,2013-07-19
379349,2013-08-13
379349,2013-08-22
379349,2013-09-13
379349,2013-09-19
379349,2013-09-27
379349,2013-10-01
379349,2013-10-12
379349,2013-10-22
379349,2013-10-26
379349,2013-11-09
379349,2013-11-12
379349,2013-11-18
379349,2013-11-30
379349,2014-01-22
379349,2014-02-09
379349,2014-02-18
379349,2014-03-01
379349,2014-03-04
379349,2014-03-26
379349,2014-04-02
379349,2014-05-03
379349,2014-05-31
379349,2014-06-03
379349,2014-06-28
379349,2014-07-02
379349,2014-07-08
379349,2014-07-12
379349,2014-07-18
379349,2014-07-25
379349,2014-07-28
379349,2014-08-08
379349,2014-08-12
379349,2014-08-16
379349,2014-08-19
379349,2014-08-23
379349,2014-08-28
379349,2014-08-31
379349,2014-09-04
379349,2014-09-08
379349,2014-09-15
379349,2014-09-21
379349,2014-09-25
379349,2014-10-01
379349,2014-10-20
379349,2014-10-25
379349,2014-11-01
379349,2014-11-24
379349,2015-03-22
379349,2015-04-14
379349,2015-04-25
823380,2015-04-01
4672165,2015-02-03
661780,2012-10-04
661780,2013-01-14
661780,2013-02-11
661780,2013-05-07
661780,2013-07-02
661780,2013-09-26
661780,2013-10-13
661780,2013-10-29
661780,2013-11-18
661780,2014-03-25
661780,2014-04-06
661780,2014-05-04
661780,2014-05-09
661780,2014-05-15
661780,2014-05-30
661780,2014-06-18
661780,2014-06-21
661780,2014-06-30
661780,2014-11-20
661780,2014-12-06
661780,2015-01-02
661780,2015-01-19
661780,2015-01-23
661780,2015-02-11
661780,2015-02-16
661780,2015-02-21
661780,2015-03-02
661780,2015-03-15
3969494,2014-09-02
3969494,2014-09-08
3969494,2014-09-29
3969494,2014-09-30
3969494,2014-10-27
3969494,2014-11-03
3969494,2014-11-10
3969494,2015-04-06
3969494,2015-04-13
3969494,2015-04-24
3969494,2015-04-25
3969494,2015-05-02
3969494,2015-05-02
4083166,2014-09-22
4083166,2014-09-30
4083166,2014-10-03
4083166,2014-10-05
4083166,2014-10-09
4083166,2014-10-17
4083166,2014-10-26
4083166,2015-01-20
4083166,2015-02-15
4083166,2015-02-16
4083166,2015-03-04
4083166,2015-03-06
4083166,2015-03-29
4083166,2015-04-24
1201496,2013-07-15
1201496,2014-12-01
1201496,2014-12-27
1201496,2014-12-30
274428,2012-04-07
274428,2012-05-22
274428,2012-06-04
274428,2012-06-17
274428,2012-07-02
274428,2012-07-10
274428,2012-07-13
274428,2012-07-19
274428,2012-07-29
274428,2012-08-13
274428,2012-08-20
274428,2012-09-24
274428,2012-10-08
274428,2012-10-16
274428,2012-10-22
274428,2012-10-28
274428,2012-11-12
274428,2012-11-28
274428,2012-12-12
274428,2012-12-31
274428,2013-01-05
274428,2013-01-11
274428,2013-02-02
274428,2013-03-16
274428,2013-03-25
274428,2013-04-04
274428,2013-04-12
274428,2013-05-13
274428,2013-05-24
274428,2013-06-17
274428,2013-07-04
274428,2013-07-16
274428,2013-08-04
274428,2013-08-13
274428,2013-08-19
274428,2013-08-24
274428,2013-10-01
274428,2013-10-08
274428,2013-11-04
274428,2013-11-12
274428,2014-01-17
274428,2014-01-28
274428,2014-03-01
274428,2014-03-29
274428,2014-05-01
274428,2014-05-04
274428,2014-05-22
274428,2014-05-29
274428,2014-06-17
274428,2014-08-20
274428,2014-09-04
274428,2014-09-23
274428,2014-09-27
274428,2014-10-08
274428,2014-10-11
274428,2014-10-14
274428,2014-10-14
274428,2014-10-15
274428,2014-10-18
274428,2014-10-25
274428,2014-11-08
274428,2014-11-16
274428,2014-12-08
274428,2014-12-14
274428,2014-12-24
274428,2015-01-08
274428,2015-01-15
274428,2015-01-20
274428,2015-02-08
274428,2015-02-11
274428,2015-02-19
274428,2015-03-02
274428,2015-03-19
274428,2015-03-23
274428,2015-03-28
274428,2015-04-01
274428,2015-04-12
274428,2015-04-22
274428,2015-04-26
1048721,2014-12-30
1733177,2013-10-29
1733177,2013-11-18
1733177,2013-12-16
1733177,2014-02-08
1733177,2014-02-16
1733177,2014-03-30
1733177,2014-04-12
1733177,2014-04-17
1733177,2014-05-01
1733177,2014-05-13
1733177,2014-05-28
1733177,2014-06-13
1733177,2014-06-28
1733177,2014-08-01
1733177,2014-08-06
1733177,2014-08-10
1733177,2014-08-11
1733177,2014-08-24
1733177,2014-09-06
1733177,2014-09-12
1733177,2014-09-15
1733177,2014-09-21
1733177,2014-10-12
1733177,2014-10-17
1733177,2014-12-11
1733177,2014-12-21
1733177,2015-02-08
1733177,2015-02-13
1733177,2015-03-14
1733177,2015-03-23
1733177,2015-04-22
2761733,2014-09-14
2761733,2014-12-28
4942849,2015-03-26
687430,2012-11-07
687430,2013-06-02
687430,2013-06-21
687430,2014-02-22
687430,2014-03-30
687430,2014-05-06
687430,2014-05-20
687430,2014-07-26
687430,2014-09-02
687430,2014-10-11
687430,2015-02-01
3605535,2014-10-09
1836165,2013-11-05
1836165,2013-11-24
1836165,2013-12-13
1836165,2013-12-22
1836165,2014-01-13
1836165,2014-02-09
1836165,2014-03-29
1836165,2014-04-08
1836165,2014-06-01
1836165,2014-06-05
1836165,2014-06-28
1836165,2014-07-02
1836165,2014-07-20
1836165,2014-07-26
1836165,2014-08-10
1836165,2014-08-28
1836165,2014-09-01
1836165,2014-09-15
1836165,2014-10-04
1836165,2014-10-06
670191,2012-09-24
670191,2012-10-02
670191,2012-10-22
670191,2012-11-09
670191,2012-11-26
670191,2012-12-13
670191,2013-01-03
670191,2013-01-06
670191,2013-02-19
670191,2013-03-08
670191,2013-03-27
670191,2013-05-15
670191,2013-06-15
670191,2013-07-03
670191,2013-08-06
670191,2013-08-12
670191,2013-08-17
670191,2013-09-04
670191,2014-03-15
670191,2014-06-06
670191,2014-06-30
670191,2014-07-11
670191,2014-08-07
670191,2014-09-27
670191,2014-10-09
670191,2014-11-24
1408281,2013-08-04
1408281,2013-08-16
1408281,2013-08-20
1408281,2013-08-28
1408281,2013-11-07
1408281,2013-12-11
1408281,2013-12-14
1408281,2014-07-02
1408281,2014-07-12
1408281,2014-07-14
1408281,2014-07-16
1408281,2014-07-20
1408281,2014-07-22
1408281,2014-07-25
1408281,2014-07-26
1408281,2014-07-28
1408281,2014-08-04
1408281,2014-08-12
1408281,2014-08-13
1408281,2014-08-17
1408281,2014-08-21
1408281,2014-08-23
1408281,2014-08-24
1408281,2014-08-28
1408281,2014-09-12
1408281,2014-09-22
1408281,2014-09-28
1408281,2014-10-02
1408281,2014-10-06
1408281,2014-10-12
1408281,2014-10-19
1408281,2014-10-21
1408281,2014-10-28
1408281,2014-10-30
1408281,2014-11-03
1408281,2014-11-11
1408281,2014-11-12
1408281,2014-11-14
1408281,2014-11-16
1408281,2014-11-20
1408281,2014-11-24
1408281,2014-12-10
1408281,2014-12-15
1408281,2014-12-21
1408281,2014-12-29
1408281,2015-01-03
1408281,2015-01-12
1408281,2015-01-15
1408281,2015-01-17
1408281,2015-01-19
1408281,2015-01-23
1408281,2015-01-25
1408281,2015-01-28
1408281,2015-02-08
1408281,2015-02-09
1408281,2015-02-10
1408281,2015-02-15
1408281,2015-02-22
1408281,2015-03-01
1408281,2015-03-07
1408281,2015-03-11
1408281,2015-03-16
1408281,2015-03-27
212297,2012-07-07
212297,2012-08-07
212297,2012-08-11
212297,2012-08-14
212297,2012-08-15
212297,2012-08-19
212297,2012-08-24
212297,2012-08-26
212297,2012-08-30
212297,2012-09-06
212297,2012-09-08
212297,2012-09-14
212297,2012-09-14
212297,2012-09-18
212297,2012-09-22
212297,2012-09-25
212297,2012-09-27
212297,2012-09-29
212297,2012-10-06
212297,2012-10-08
212297,2012-10-16
212297,2012-10-22
212297,2012-10-25
212297,2012-11-11
212297,2012-11-15
212297,2012-11-20
212297,2012-11-25
212297,2012-12-01
212297,2012-12-08
212297,2012-12-11
212297,2012-12-15
212297,2012-12-21
212297,2012-12-30
212297,2013-02-07
212297,2013-02-16
212297,2013-02-19
212297,2013-03-01
212297,2013-03-22
212297,2013-04-09
212297,2013-04-20
212297,2013-04-25
212297,2013-04-28
212297,2013-04-30
212297,2013-05-16
212297,2013-06-18
212297,2013-06-28
212297,2013-07-14
212297,2013-07-28
212297,2013-08-03
212297,2013-08-13
212297,2013-08-16
212297,2013-08-23
212297,2013-09-10
212297,2013-09-16
212297,2013-09-24
212297,2013-10-09
212297,2013-11-11
212297,2013-11-15
212297,2013-11-22
212297,2014-01-19
212297,2014-01-29
212297,2014-03-25
212297,2014-04-27
212297,2014-06-01
212297,2014-06-21
212297,2014-06-23
212297,2014-07-02
212297,2014-07-08
212297,2014-08-05
212297,2014-08-11
212297,2014-08-20
212297,2014-08-29
212297,2014-09-03
212297,2014-09-22
212297,2014-10-20
212297,2014-10-26
212297,2014-11-02
212297,2015-01-14
212297,2015-01-27
212297,2015-02-14
212297,2015-04-24
900569,2013-04-16
900569,2013-06-11
900569,2014-04-26
900569,2015-02-09
1860405,2014-02-23
1860405,2014-05-20
1860405,2014-05-21
1860405,2014-07-04
1860405,2014-07-07
1860405,2014-07-08
1860405,2014-07-09
1860405,2014-07-13
1860405,2014-07-14
1860405,2014-07-28
1860405,2014-07-31
1860405,2014-08-03
1860405,2014-08-09
1860405,2014-08-13
1860405,2014-08-16
1860405,2014-08-17
1860405,2014-08-21
1860405,2014-08-22
1860405,2014-08-25
1860405,2014-10-24
1860405,2014-12-28
1860405,2015-04-03
1860405,2015-04-17
6092049,2015-04-23
6092049,2015-04-26
6092049,2015-04-28
3040312,2014-05-19
3040312,2015-01-03
3040312,2015-02-06
3040312,2015-03-08
3040312,2015-03-20
3040312,2015-03-25
3040312,2015-03-30
3040312,2015-04-09
3040312,2015-04-13
4513224,2015-02-14
4513224,2015-04-27
5371294,2015-04-21
435389,2012-07-04
435389,2013-02-01
